Title,Date of Posting,Company Name,Company Website,Location,Job Link,Skills Required Keywords,Education
Data Scientist,2 days ago,NPAworldwide,https://www.linkedin.com/company/npa-the-worldwide-recruiting-network?trk=public_jobs_jserp-result_job-search-card-subtitle,"Buffalo, NY Be an early applicant 14 hours ago",https://www.linkedin.com/jobs/view/data-scientist-at-npaworldwide-3726239283?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=AaL1NRWsBcVfHVVYCrdqKg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Junior Data Scientist - US,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 2 days ago",https://www.linkedin.com/jobs/view/junior-data-scientist-us-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3728166666?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=ztcKHfb8uCuZMj6lN5Tb8w%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Sr Data Scientist,2 days ago,Consumer Reports,https://www.linkedin.com/company/consumer-reports?trk=public_jobs_jserp-result_job-search-card-subtitle,"Yonkers, NY Be an early applicant 1 hour ago",https://www.linkedin.com/jobs/view/sr-data-scientist-at-consumer-reports-3726501824?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=XcV9zIZWuXnp78GflQd4IA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Machine Learning Engineer,2 days ago,Plaxonic,https://in.linkedin.com/company/plaxonic?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States Actively Hiring 2 hours ago",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-plaxonic-3726291116?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=Cl5FIDg1P%2B%2B%2FmQBSI3IEhg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,"['pipelinesBuild', 'model', 'quality', 'models', 'performance', 'casesBuild', 'science', 'tuning', 'field', 'engineering', 'LLMs', 'embeddings', 'concepts', 'systems', 'experience', 'ways', 'math', 'techniques', 'training', 'advancements', 'methodologies', 'fieldLeadership', 'tune', 'production', 'hyperparameters', 'products', 'leadership']",bachelor degree
$3500 Per Week - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 13 hours ago",https://www.linkedin.com/jobs/view/%243500-per-week-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727983863?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=BXTZtEThqpBJZW9DcvVDRw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Junior Data Scientist Engineer,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 2 days ago",https://www.linkedin.com/jobs/view/junior-data-scientist-engineer-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3728166711?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=fjUM%2F3mjfbS2iOK%2FQ4Iqzw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"['backgrounds', 'spreadsheets', 'work', 'vacation', 'mission', 'problems', 'technology', 'deadlines', 'people', 'support', 'world', 'holidays', 'problem', 'organization', 'architecture', 'specs', 'coworkers', 'days401(k', 'thinking']",bachelor degree
Entry Level Data Scientist (Remote),2 days ago,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 6 days ago",https://www.linkedin.com/jobs/view/entry-level-data-scientist-remote-at-synergisticit-3725986490?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=JsX5raDnvoE8dnKQ0y%2BOgg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"['projects', 'experience', 'site', 'Project', 'skills', 'gain', 'work', 'clients', 'candidate', 'candidatesplease', 'cycle', 'language', 'enhancement', 'calls', 'communication', 'degree', 'candidates', 'position']",bachelor degree
Data Engineer (Entry Level) - US/Canada,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 10 hours ago",https://www.linkedin.com/jobs/view/data-engineer-entry-level-us-canada-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3729477483?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=mM4NpJNHQNzKSuipbVIB5Q%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,"['backgrounds', 'opportunity', 'life', 'work', 'practices', 'environment', 'vacation', 'love', 'platform', 'mission', 'match', 'problems', 'technology', 'people', 'frameworks', 'support', 'governance', 'world', 'data', 'problem', 'organization', 'platforms', 'skills', 'coworkers', 'days']",bachelor degree
Data Analyst 2,2 days ago,New York State Department of Civil Service,https://www.linkedin.com/company/new-york-state-department-of-civil-service?trk=public_jobs_jserp-result_job-search-card-subtitle,"Albany, NY Be an early applicant 11 hours ago",https://www.linkedin.com/jobs/view/data-analyst-2-at-new-york-state-department-of-civil-service-3729464690?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=DpCHYkz6B%2F0GSKWpo6VsxA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,"['fields', 'response', 'state', 'quality', 'reference', 'questions', 'functions', 'answers', 'title', 'abilities', 'staff', 'resume', 'documents', 'position', 'appointment', 'positions', 'experience', 'systems', 'tables', 'reports', 'applicants', 'results', 'qualifications', 'priorities', 'Substitution', 'activities', 'structures', 'letter', 'programs', 'patterns', 'program', 'support', 'employee', 'contribute', 'employment', 'demonstrate', 'data', 'code', 'management', 'workplans', 'requirements', 'identity', 'extraction', 'level', 'bureau', 'Applicants', 'interview', 'benefits', 'education', 'candidates']",bachelor degree
Research Data Analyst,2 days ago,"RecruitTalent, LLC.",https://www.linkedin.com/company/recruittalent?trk=public_jobs_jserp-result_job-search-card-subtitle,"Brooklyn, NY Actively Hiring 2 days ago",https://www.linkedin.com/jobs/view/research-data-analyst-at-recruittalent-llc-3727055796?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=DuALLynNc8jfp310cSuDhg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,"['Years', 'stakeholder', 'environment', 'program']",bachelor degree
Frontend Engineer,2 days ago,Rockstar Games,https://www.linkedin.com/company/rockstar-games?trk=public_jobs_jserp-result_job-search-card-subtitle,"Manhattan, NY Be an early applicant 41 minutes ago",https://www.linkedin.com/jobs/view/frontend-engineer-at-rockstar-games-3729823763?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=34TKYLr%2FpHVz6zl13tXHLQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Business Data Analyst,2 days ago,Saxon AI,https://www.linkedin.com/company/saxonai?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Actively Hiring 3 hours ago",https://www.linkedin.com/jobs/view/business-data-analyst-at-saxon-ai-3726284806?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=pDYkLpirSBSDbvY57p4dMw%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Data Analyst,2 days ago,ASCAP,https://www.linkedin.com/company/ascap?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 1 day ago",https://www.linkedin.com/jobs/view/data-analyst-at-ascap-3728649924?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=lz%2FEV7pGHpbKrg%2BUomjlMw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,"['meetings', 'year', 'opportunity', 'participation', 'cost', 'planning', 'workplace', 'plans', 'environment', 'accommodations', 'experience', 'tables', 'location', 'decisions', 'candidate', 'program', 'choice', 'slicing', 'disability', 'years', 'individual', 'data', 'race', 'options', 'plan', 'employer', 'providers', 'reasons', 'dataFluent', 'employees', 'need', 'skills', 'optionsPlease', 'vaccination']",bachelor degree
Analyst- Data Governance & Management,2 days ago,American Express,https://www.linkedin.com/company/american-express?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 2 hours ago",https://www.linkedin.com/jobs/view/analyst-data-governance-management-at-american-express-3726298216?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=qeNMxjjjzdXtwBTiRdMBMg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,"['packages', 'technologies', 'day', 'issues', 'centers', 'paste', 'quality', 'model', 'solution', 'being', 'life', 'Benefits', 'doctors', 'relationship', 'ability', 'positions', 'requisition', 'experience', 'location', 'parents', 'process', 'decisions', 'posters', 'job', 'programs', 'needs', 'part', 'projects', 'support', 'scorecards', 'training', 'governance', 'business', 'partners', 'links', 'aspects', 'pay', 'law', 'colleagues', 'problem', 'Ability', 'management', 'feedback', 'Self', 'requirements', 'plan', 'weeks', 'employer', 'culture', 'providers', 'proactive', 'groups', 'processes', 'tools', 'scope', 'skills', 'https://www.dol.gov/agencies/ofccp/posters', 'company', 'status', 'window', 'benefits', 'owners']",bachelor degree
Data Analyst Intern,2 days ago,Paul Bednar,https://www.linkedin.com/company/paul-bednar?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 2 days ago",https://www.linkedin.com/jobs/view/data-analyst-intern-at-paul-bednar-3728603855?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=DG4jWJbuBpqlcaBGYNB8TQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Entry-Level Data Scientist Engineer - US/Canada,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 12 hours ago",https://www.linkedin.com/jobs/view/entry-level-data-scientist-engineer-us-canada-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3729459844?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=W5CBWH6LvMMgFQltJS3S8Q%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,"['mission', 'problems', 'support', 'technology', 'backgrounds', 'world', 'deadlines', 'spreadsheets', 'holidays', 'coworkers', 'work', 'people', 'days401(k', 'vacation', 'problem', 'organization']",bachelor degree
Business Analyst SME,2 days ago,Zealogics Inc,https://www.linkedin.com/company/zealogics-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States Be an early applicant 18 hours ago",https://www.linkedin.com/jobs/view/business-analyst-sme-at-zealogics-inc-3729419379?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=MhAj7NKvHhtwqg5hcxhvxQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,"['tasks', 'finance', 'questions', 'cases', 'concepts', 'development', 'roles', 'negotiations', 'specifications', 'strategies', 'JazzHR', 'deliverables', 'analysis', 'team', 'problem', 'management', 'requirements', 'skills', 'knowledge']",bachelor degree
$1500 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 13 hours ago",https://www.linkedin.com/jobs/view/%241500-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727983861?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=cUka%2FsqOva4HR9iUf8iMZw%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Junior Part-time Data Manager,2 days ago,Smart Design,https://www.linkedin.com/company/smart-design?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/junior-part-time-data-manager-at-smart-design-3728946474?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=RO7yMrsBsLyyg67XVbzpsQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Staff Data Scientist,2 days ago,MongoDB,https://www.linkedin.com/company/mongodbinc?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 51 minutes ago",https://www.linkedin.com/jobs/view/staff-data-scientist-at-mongodb-3729804222?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=3Y9nXl%2FqRSTaMkaeW76e5A%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,"['models', 'science', 'unit', 'metricsEffective', 'type', 'wellbeing', 'accommodations', 'lifecycle', 'experience', 'comfort', 'metrics', 'decisions', 'risks', 'solutions', 'degree', 'support', 'disability', 'years', 'business', 'disabilities', 'audiences', 'recruiter', 'offs', 'concept', 'employment', 'team', 'environments', 'Ability', 'employees', 'products', 'status', 'teams']",bachelor degree
$1000 Per Task - Remote Data Entry Clerk Admin (Work From Home),2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 2 days ago",https://www.linkedin.com/jobs/view/%241000-per-task-remote-data-entry-clerk-admin-work-from-home-at-all-things-monadnock-3727031564?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=%2F8YPBKt%2FmA%2FlnUE%2FgKI3eA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Full Stack Web Developer (Entry Level),2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 10 hours ago",https://www.linkedin.com/jobs/view/full-stack-web-developer-entry-level-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3729475889?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=xQi2QPM%2B0KJummAXSgWITw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,"['NoSQL', 'backgrounds', 'work', 'environment', 'vacation', 'love', 'database', 'platform', 'mission', 'problems', 'technology', 'development', 'people', 'portfolio', 'frameworks', 'support', 'world', 'problem', 'organization', 'platforms', 'coworkers', 'days401(k']",bachelor degree
$1000 Per Task - Remote Data Entry Clerk Admin / Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 2 days ago",https://www.linkedin.com/jobs/view/%241000-per-task-remote-data-entry-clerk-admin-work-from-home-at-all-things-monadnock-3727029778?refId=kvqGx6m6AVqjqjx6PdgdfQ%3D%3D&trackingId=t6T1zf2oSg5QvfnU8fj7iw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Data Scientist,2 days ago,NPAworldwide,https://www.linkedin.com/company/npa-the-worldwide-recruiting-network?trk=public_jobs_jserp-result_job-search-card-subtitle,"Buffalo, NY Be an early applicant 14 hours ago",https://www.linkedin.com/jobs/view/data-scientist-at-npaworldwide-3726239283?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=BolMBWmHTl3AUhqEemQYTQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Junior Data Scientist - US,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 2 days ago",https://www.linkedin.com/jobs/view/junior-data-scientist-us-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3728166666?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=BRvg%2BcapNp%2Bo2%2FbNJ%2FlVjg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Sr Data Scientist,2 days ago,Consumer Reports,https://www.linkedin.com/company/consumer-reports?trk=public_jobs_jserp-result_job-search-card-subtitle,"Yonkers, NY Be an early applicant 1 hour ago",https://www.linkedin.com/jobs/view/sr-data-scientist-at-consumer-reports-3726501824?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=Zcw2LQ9dYDNV5tBTUbSTwg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Machine Learning Engineer,2 days ago,Plaxonic,https://in.linkedin.com/company/plaxonic?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States Actively Hiring 3 hours ago",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-plaxonic-3726291116?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=2InvonBQ9hy3tk%2BjcPCSfg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,"['pipelinesBuild', 'model', 'quality', 'models', 'performance', 'casesBuild', 'science', 'tuning', 'field', 'engineering', 'LLMs', 'embeddings', 'concepts', 'systems', 'experience', 'ways', 'math', 'techniques', 'training', 'advancements', 'methodologies', 'fieldLeadership', 'tune', 'production', 'hyperparameters', 'products', 'leadership']",bachelor degree
$3500 Per Week - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 13 hours ago",https://www.linkedin.com/jobs/view/%243500-per-week-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727983863?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=GQeFX%2B3ift1wijhOGeiITA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Junior Data Scientist Engineer,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 2 days ago",https://www.linkedin.com/jobs/view/junior-data-scientist-engineer-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3728166711?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=Aqv2zAgKf65kqskSUjNgKA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"['backgrounds', 'spreadsheets', 'work', 'vacation', 'mission', 'problems', 'technology', 'deadlines', 'people', 'support', 'world', 'holidays', 'problem', 'organization', 'architecture', 'specs', 'coworkers', 'days401(k', 'thinking']",bachelor degree
Data Engineer (Entry Level) - US/Canada,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 10 hours ago",https://www.linkedin.com/jobs/view/data-engineer-entry-level-us-canada-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3729477483?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=M49VBRjKqxtB2Lhq3Cif3g%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"['backgrounds', 'opportunity', 'life', 'work', 'practices', 'environment', 'vacation', 'love', 'platform', 'mission', 'match', 'problems', 'technology', 'people', 'frameworks', 'support', 'governance', 'world', 'data', 'problem', 'organization', 'platforms', 'skills', 'coworkers', 'days']",bachelor degree
Data Analyst 2,2 days ago,New York State Department of Civil Service,https://www.linkedin.com/company/new-york-state-department-of-civil-service?trk=public_jobs_jserp-result_job-search-card-subtitle,"Albany, NY Be an early applicant 11 hours ago",https://www.linkedin.com/jobs/view/data-analyst-2-at-new-york-state-department-of-civil-service-3729464690?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=fvNfj9CORGw6J7KI9iIzCA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,"['fields', 'response', 'state', 'quality', 'reference', 'questions', 'functions', 'answers', 'title', 'abilities', 'staff', 'resume', 'documents', 'position', 'appointment', 'positions', 'experience', 'systems', 'tables', 'reports', 'applicants', 'results', 'qualifications', 'priorities', 'Substitution', 'activities', 'structures', 'letter', 'programs', 'patterns', 'program', 'support', 'employee', 'contribute', 'employment', 'demonstrate', 'data', 'code', 'management', 'workplans', 'requirements', 'identity', 'extraction', 'level', 'bureau', 'Applicants', 'interview', 'benefits', 'education', 'candidates']",bachelor degree
Research Data Analyst,2 days ago,"RecruitTalent, LLC.",https://www.linkedin.com/company/recruittalent?trk=public_jobs_jserp-result_job-search-card-subtitle,"Brooklyn, NY Actively Hiring 2 days ago",https://www.linkedin.com/jobs/view/research-data-analyst-at-recruittalent-llc-3727055796?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=ItvoMyeref1LqJnqT7RXSw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,"['Years', 'stakeholder', 'environment', 'program']",bachelor degree
Business Data Analyst,2 days ago,Saxon AI,https://www.linkedin.com/company/saxonai?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Actively Hiring 3 hours ago",https://www.linkedin.com/jobs/view/business-data-analyst-at-saxon-ai-3726284806?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=IYFiq%2FU%2FI73RLO3Iw1XRDg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Data Analyst,2 days ago,ASCAP,https://www.linkedin.com/company/ascap?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 1 day ago",https://www.linkedin.com/jobs/view/data-analyst-at-ascap-3728649924?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=HyF2c2epRxZijYMEAsLVFQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,"['meetings', 'year', 'opportunity', 'participation', 'cost', 'planning', 'workplace', 'plans', 'environment', 'accommodations', 'experience', 'tables', 'location', 'decisions', 'candidate', 'program', 'choice', 'slicing', 'disability', 'years', 'individual', 'data', 'race', 'options', 'plan', 'employer', 'providers', 'reasons', 'dataFluent', 'employees', 'need', 'skills', 'optionsPlease', 'vaccination']",bachelor degree
Entry-Level Data Scientist Engineer - US/Canada,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 13 hours ago",https://www.linkedin.com/jobs/view/entry-level-data-scientist-engineer-us-canada-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3729459844?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=6iK5fSerEVTFP9vtegV12A%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,"['mission', 'problems', 'support', 'technology', 'backgrounds', 'world', 'deadlines', 'spreadsheets', 'holidays', 'coworkers', 'work', 'people', 'days401(k', 'vacation', 'problem', 'organization']",bachelor degree
Data Analyst Intern,2 days ago,Paul Bednar,https://www.linkedin.com/company/paul-bednar?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 2 days ago",https://www.linkedin.com/jobs/view/data-analyst-intern-at-paul-bednar-3728603855?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=mxUW7NyrXsVtkv7bxfTl7A%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Business Analyst SME,2 days ago,Zealogics Inc,https://www.linkedin.com/company/zealogics-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States Actively Hiring 18 hours ago",https://www.linkedin.com/jobs/view/business-analyst-sme-at-zealogics-inc-3729419379?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=M2WBCYTxaEgyhxJgFi%2BZbg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,"['tasks', 'finance', 'questions', 'cases', 'concepts', 'development', 'roles', 'negotiations', 'specifications', 'strategies', 'JazzHR', 'deliverables', 'analysis', 'team', 'problem', 'management', 'requirements', 'skills', 'knowledge']",bachelor degree
Staff Data Scientist,2 days ago,MongoDB,https://www.linkedin.com/company/mongodbinc?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 1 hour ago",https://www.linkedin.com/jobs/view/staff-data-scientist-at-mongodb-3729804222?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=aNA%2BxHG59x5ZIuabQfXapw%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,"['models', 'science', 'unit', 'metricsEffective', 'type', 'wellbeing', 'accommodations', 'lifecycle', 'experience', 'comfort', 'metrics', 'decisions', 'risks', 'solutions', 'degree', 'support', 'disability', 'years', 'business', 'disabilities', 'audiences', 'recruiter', 'offs', 'concept', 'employment', 'team', 'environments', 'Ability', 'employees', 'products', 'status', 'teams']",bachelor degree
Analyst- Data Governance & Management,2 days ago,American Express,https://www.linkedin.com/company/american-express?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 2 hours ago",https://www.linkedin.com/jobs/view/analyst-data-governance-management-at-american-express-3726298216?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=KtZM0INlRx7s5lX5NXhHUg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,"['packages', 'technologies', 'day', 'issues', 'centers', 'paste', 'quality', 'model', 'solution', 'being', 'life', 'Benefits', 'doctors', 'relationship', 'ability', 'positions', 'requisition', 'experience', 'location', 'parents', 'process', 'decisions', 'posters', 'job', 'programs', 'needs', 'part', 'projects', 'support', 'scorecards', 'training', 'governance', 'business', 'partners', 'links', 'aspects', 'pay', 'law', 'colleagues', 'problem', 'Ability', 'management', 'feedback', 'Self', 'requirements', 'plan', 'weeks', 'employer', 'culture', 'providers', 'proactive', 'groups', 'processes', 'tools', 'scope', 'skills', 'https://www.dol.gov/agencies/ofccp/posters', 'company', 'status', 'window', 'benefits', 'owners']",bachelor degree
$1500 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 13 hours ago",https://www.linkedin.com/jobs/view/%241500-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727983861?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=BLVP2oV5cpuKEs64nsdRAw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Junior Part-time Data Manager,2 days ago,Smart Design,https://www.linkedin.com/company/smart-design?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/junior-part-time-data-manager-at-smart-design-3728946474?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=XnVWBCJAGGq6MIO6gzRW2Q%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
